Sampling_Date;Site;Sample;BorN;Substrate_ID;PrSub;Status;Frequency;ALength;Age;Substrate_Type;Position;Drill
14.07.2010;1;2010-1;6;2120;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2120;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;6;primary;primary;0
14.07.2010;1;2010-1;6;2120;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;6;primary;primary;0
14.07.2010;1;2010-1;6;2120;Serripes_groenlandicus_empty_shell;live_barnacle;1;15;6;primary;primary;0
14.07.2010;1;2010-1;6;2120;Serripes_groenlandicus_empty_shell;live_barnacle;1;5;1;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2120;Serripes_groenlandicus_empty_shell;live_barnacle;1;9;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2120;Serripes_groenlandicus_empty_shell;live_barnacle;1;6;1;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2120;Serripes_groenlandicus_empty_shell;live_barnacle;1;6;1;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2120;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;6;primary;primary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;empty_test;1;1;0;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;empty_test;1;1.5;0;live_barnacle;secondary;1
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;empty_test;1;7;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;12;5;primary;primary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;9;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;9;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;9;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;9;4;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;7;3;live_barnacle;secondary;1
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;7;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;9;4;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;8;4;live_barnacle;secondary;1
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;8;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;10;4;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;10;4;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;11;4;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;11;5;primary;primary;1
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;10;5;primary;primary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;11;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;8;5;primary;primary;1
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;10;5;primary;primary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;12;5;primary;primary;0
14.07.2010;1;2010-1;6;2121;Arctica_islandica_empty_shell;live_barnacle;1;11;5;primary;primary;0
14.07.2010;1;2010-1;6;2122;gravel;empty_test;1;10;6;primary;primary;0
14.07.2010;1;2010-1;6;2122;gravel;empty_test;1;11;6;primary;primary;1
14.07.2010;1;2010-1;6;2122;gravel;empty_test;1;11;6;primary;primary;1
14.07.2010;1;2010-1;6;2122;gravel;empty_test;1;7;2;primary;primary;0
14.07.2010;1;2010-1;6;2122;gravel;live_barnacle;1;10;6;primary;primary;0
14.07.2010;1;2010-1;6;2122;gravel;live_barnacle;1;6;1;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2122;gravel;live_barnacle;1;13;6;primary;primary;0
14.07.2010;1;2010-1;6;2122;gravel;live_barnacle;1;13;6;primary;primary;0
14.07.2010;1;2010-1;6;2122;gravel;live_barnacle;1;13;6;primary;primary;0
14.07.2010;1;2010-1;6;2122;gravel;live_barnacle;1;11;6;primary;primary;0
14.07.2010;1;2010-1;6;2122;gravel;live_barnacle;1;11;6;primary;primary;0
14.07.2010;1;2010-1;6;2122;gravel;live_barnacle;1;9;6;primary;primary;0
14.07.2010;1;2010-1;6;2122;gravel;live_barnacle;1;10;6;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;empty_test;1;12;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;empty_test;1;15;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;empty_test;1;3;1;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;empty_test;1;3;1;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;empty_test;1;3;1;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;17;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;8;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;15;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;15;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;16;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;15;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;16;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;15;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;15;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;15;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;16;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;8;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;5;primary;primary;0
14.07.2010;1;2010-1;6;2123;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;5;primary;primary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;6;primary;primary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;4;primary;primary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;8;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.8;0;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;6;primary;primary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;6;primary;primary;1
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;6;primary;primary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;6;primary;primary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;6;primary;primary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;6;primary;primary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;6;primary;primary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;6;primary;primary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;6;primary;primary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;6;primary;primary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;6;primary;primary;0
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;6;primary;primary;1
14.07.2010;1;2010-1;6;2124;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;6;primary;primary;0
14.07.2010;1;2010-1;6;2125;Serripes_groenlandicus_empty_shell;live_barnacle;2;11;4;primary;primary;0
14.07.2010;1;2010-1;6;2125;Serripes_groenlandicus_empty_shell;live_barnacle;3;9;4;primary;primary;0
14.07.2010;1;2010-1;6;2125;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;4;primary;primary;0
14.07.2010;1;2010-1;6;2125;Serripes_groenlandicus_empty_shell;live_barnacle;1;8;2;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2125;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;4;primary;primary;0
14.07.2010;1;2010-1;6;2126;Serripes_groenlandicus_empty_shell;empty_test;1;9;3;primary;primary;0
14.07.2010;1;2010-1;6;2126;Serripes_groenlandicus_empty_shell;live_barnacle;1;9;4;primary;primary;1
14.07.2010;1;2010-1;6;2126;Serripes_groenlandicus_empty_shell;live_barnacle;1;9;4;primary;primary;0
14.07.2010;1;2010-1;6;2126;Serripes_groenlandicus_empty_shell;live_barnacle;1;1;0;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2126;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;3;primary;primary;0
14.07.2010;1;2010-1;6;2126;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;4;primary;primary;0
14.07.2010;1;2010-1;6;2126;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;4;primary;primary;0
14.07.2010;1;2010-1;6;2127;gravel;empty_test;1;4;2;live_barnacle;secondary;1
14.07.2010;1;2010-1;6;2127;gravel;live_barnacle;1;10;6;primary;primary;0
14.07.2010;1;2010-1;6;2127;gravel;live_barnacle;1;0.7;0;other;secondary;0
14.07.2010;1;2010-1;6;2127;gravel;live_barnacle;1;0.6;0;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2127;gravel;live_barnacle;4;9;6;primary;primary;0
14.07.2010;1;2010-1;6;2128;Mytilus_edulis_empty_shell;empty_test;1;12;7;primary;primary;0
14.07.2010;1;2010-1;6;2128;Mytilus_edulis_empty_shell;empty_test;1;10;4;primary;primary;0
14.07.2010;1;2010-1;6;2128;Mytilus_edulis_empty_shell;empty_test;1;14;7;primary;primary;0
14.07.2010;1;2010-1;6;2128;Mytilus_edulis_empty_shell;empty_test;1;14;7;primary;primary;0
14.07.2010;1;2010-1;6;2128;Mytilus_edulis_empty_shell;live_barnacle;1;12;6;primary;primary;1
14.07.2010;1;2010-1;6;2128;Mytilus_edulis_empty_shell;live_barnacle;1;12;6;primary;primary;0
14.07.2010;1;2010-1;6;2129;Serripes_groenlandicus_empty_shell;empty_test;1;13;6;primary;primary;0
14.07.2010;1;2010-1;6;2129;Serripes_groenlandicus_empty_shell;empty_test;1;3;1;barnacle_empty_test;secondary;0
14.07.2010;1;2010-1;6;2129;Serripes_groenlandicus_empty_shell;empty_test;1;3;1;barnacle_empty_test;secondary;0
14.07.2010;1;2010-1;6;2129;Serripes_groenlandicus_empty_shell;empty_test;1;10;NA;barnacle_empty_test;secondary;0
14.07.2010;1;2010-1;6;2129;Serripes_groenlandicus_empty_shell;empty_test;1;4;1;barnacle_empty_test;secondary;0
14.07.2010;1;2010-1;6;2129;Serripes_groenlandicus_empty_shell;empty_test;1;13;6;primary;primary;0
14.07.2010;1;2010-1;6;2129;Serripes_groenlandicus_empty_shell;empty_test;1;11;6;primary;primary;0
14.07.2010;1;2010-1;6;2129;Serripes_groenlandicus_empty_shell;empty_test;1;12;6;primary;primary;1
14.07.2010;1;2010-1;6;2129;Serripes_groenlandicus_empty_shell;empty_test;1;12;6;primary;primary;0
14.07.2010;1;2010-1;6;2129;Serripes_groenlandicus_empty_shell;empty_test;1;11;6;primary;primary;0
14.07.2010;1;2010-1;6;2129;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;6;primary;primary;0
14.07.2010;1;2010-1;6;2129;Serripes_groenlandicus_empty_shell;live_barnacle;1;6;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2130;Mytilus_edulis_empty_shell;empty_test;1;8;2;primary;primary;0
14.07.2010;1;2010-1;6;2130;Mytilus_edulis_empty_shell;empty_test;1;11;6;primary;primary;0
14.07.2010;1;2010-1;6;2130;Mytilus_edulis_empty_shell;live_barnacle;1;4;2;primary;primary;0
14.07.2010;1;2010-1;6;2130;Mytilus_edulis_empty_shell;live_barnacle;1;7;3;primary;primary;0
14.07.2010;1;2010-1;6;2130;Mytilus_edulis_empty_shell;live_barnacle;1;8;4;primary;primary;1
14.07.2010;1;2010-1;6;2130;Mytilus_edulis_empty_shell;live_barnacle;1;9;4;primary;primary;0
14.07.2010;1;2010-1;6;2130;Mytilus_edulis_empty_shell;live_barnacle;1;8;4;primary;primary;0
14.07.2010;1;2010-1;6;2131;Serripes_groenlandicus_empty_shell;empty_test;1;8;3;primary;primary;1
14.07.2010;1;2010-1;6;2131;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.8;0;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2131;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2131;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2131;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;4;primary;primary;0
14.07.2010;1;2010-1;6;2131;Serripes_groenlandicus_empty_shell;live_barnacle;1;8;4;primary;primary;0
14.07.2010;1;2010-1;6;2131;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;4;primary;primary;0
14.07.2010;1;2010-1;6;2131;Serripes_groenlandicus_empty_shell;live_barnacle;1;5;2;primary;primary;0
14.07.2010;1;2010-1;6;2132;gravel;live_barnacle;3;10;4;primary;primary;0
14.07.2010;1;2010-1;6;2133;gravel;empty_test;1;3;1;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2133;gravel;live_barnacle;1;11;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2133;gravel;live_barnacle;1;11;4;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2133;gravel;live_barnacle;1;10;4;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2133;gravel;live_barnacle;1;11;5;primary;primary;1
14.07.2010;1;2010-1;6;2133;gravel;live_barnacle;1;11;5;primary;primary;0
14.07.2010;1;2010-1;6;2133;gravel;live_barnacle;1;10;4;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;2;3;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;3;2;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;7;2;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;1;13;5;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;1;3;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;1;2;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;1;3;1;barnacle_empty_test;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;1;5;1;live_barnacle;secondary;1
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;3;2;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;3;2;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;1;1;2;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;1;2;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;4;3;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;3;2;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;9;3;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;2;1;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;3;3;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;1;2;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;1;2;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;1;3;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;empty_test;1;1.5;1;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;9;4;other;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.7;0;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;4;barnacle_empty_test;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;8;4;barnacle_empty_test;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;9;4;barnacle_empty_test;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;6;3;barnacle_empty_test;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;8;3;live_barnacle;secondary;1
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;8;3;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;5;1;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;5;live_barnacle;secondary;1
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;9;5;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;6;2;other;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;5;barnacle_empty_test;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;6;primary;primary;1
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;5;live_barnacle;secondary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;6;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;8;primary;primary;0
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;8;primary;primary;1
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;6;primary;primary;1
14.07.2010;1;2010-1;6;2134;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;6;primary;primary;0
