plotID;Plot;Park;year;graze;Aspect;AspectCat;heatloadrel;slope;nativecov;litt;bare;height;htstdev;cov;presence;Species 
VC6;6;VC;2010;0;348;N;0.86;24;0;0.05;0;15.31;5.7;0.372305683;0;HOLA
VC7;7;VC;2010;1;88;N;0.46;28;0;0.13;0.03;6.77;4.3;0.635155096;1;HOLA
VC8;8;VC;2010;1;348;N;0.86;29;10.36;0.06;0.05;4.79;3.91;0.816283925;0;HOLA
VC9;9;VC;2010;1;99;S;1.89;25;0.71;0.04;0.04;8.09;5.17;0.639060569;1;HOLA
VC10;10;VC;2010;0;304;N;0.84;36;20.71;0.18;0;13.89;8.42;0.606191505;0;HOLA
VC15;15;VC;2010;0;185;S;0.97;27;5.36;0.14;0.03;13.68;8.32;0.608187135;0;HOLA
MT1;1;MT;2010;0;145.7839966;S;0.03;37.79050064;0.71;0.18;0.04;13.34;8.91;0.667916042;0;WEME
MT2;2;MT;2010;0;250.4629974;S;1.35;41.11719894;2.5;0.15;0.05;12.03;7.19;0.597672485;0;WEME
MT3;3;MT;2010;0;261.8699951;S;2.06;35.3553009;0.36;0.17;0.06;18.85;11.14;0.590981432;0;WEME
MT4;4;MT;2010;1;190.3049927;S;0.31;27.95079994;0;0.08;0.12;6.88;5.83;0.847383721;0;WEME
MT5;5;MT;2010;1;273.6520081;N;1.83;58.86959839;0;0.03;0.1;12.04;7.52;0.624584718;0;WEME
MT6;6;MT;2010;1;278.9729919;N;0.95;48.08850098;3.93;0.06;0.14;4.62;4.17;0.902597403;0;WEME
MT7;7;MT;2010;1;284.743988;N;0.46;49.11719894;2.14;0.03;0.07;8.48;5.99;0.706367925;0;WEME
MT8;8;MT;2010;1;262.875;S;1.49;60.46689987;0.71;0.06;0.11;5.94;4.53;0.762626263;0;WEME
MT9;9;MT;2010;0;201.0379944;S;0.51;34.82099915;0;0.12;0.02;19.06;9.58;0.502623295;0;WEME
MT10;10;MT;2010;0;228.0130005;S;0.31;33.63410187;1.07;0.3;0.05;14.35;10.13;0.705923345;0;WEME
PR4;4;PR;2010;1;328;N;0.03;38;22.14;0.01;0.02;15.41;15;0.9733939;0;WEME
PR5;5;PR;2010;1;136;S;2.06;31;6.79;0.01;0.01;11.37;7;0.615655233;1;WEME
PR6;6;PR;2010;1;138;S;0.7;27;0;0.01;0.03;15.44;10.2;0.660621762;1;WEME
PR7;7;PR;2010;1;141;S;1.22;40;0.36;0.04;0.08;12.91;12.31;0.9535244;0;WEME
PR8;8;PR;2010;1;147;S;0.93;33;2.5;0.04;0.08;13.53;12.38;0.915003695;0;WEME
PR9;9;PR;2010;1;210;S;1.1;18;0;0.11;0.15;6.88;9.39;1.364825581;0;WEME
SU1;1;SU;2010;1;228.2299957;S;0.49;56.4815;9.29;0.11;0.09;7.72;6.76;0.875647668;0;WEME
SU2;2;SU;2010;1;296.4400024;N;0.01;25.5469;30;0.08;0.09;5.19;4.37;0.842003854;1;WEME
SU3;3;SU;2010;1;298.9339905;N;1.92;22.9953;30.71;0.12;0.04;4.65;3.93;0.84516129;1;WEME
SU4;4;SU;2010;1;62.1026001;N;1.21;30;13.93;0.03;0.18;11.86;84.01;7.083473862;0;WEME
SU5;5;SU;2010;1;117.6470032;S;1.98;2.96331;19.29;0.05;0.06;8.06;6.1;0.756823821;1;WEME
SU6;6;SU;2010;1;83.50640106;N;0.32;30.9485;20.71;0.03;0;14.34;8.04;0.560669456;1;WEME
SU7;7;SU;2010;0;167.2420044;S;2.02;13.5854;0;0.04;0;40.64;16.25;0.399852362;0;WEME
SU8;8;SU;2010;0;175.3650055;S;1.04;9.28037;0;0.12;0;33.41;16.41;0.491170308;0;WEME
SU9;9;SU;2010;0;249.5070038;S;2.01;26.42210007;2.5;0.14;0;23.33;14.48;0.620660094;0;WEME
VC1;1;VC;2010;1;71;N;0.36;75;0.36;0.13;0.2;6.13;6.25;1.019575856;1;WEME
VC2;2;VC;2010;1;187;S;1.86;43;8.21;0.09;0.23;3.14;4.57;1.455414013;1;WEME
VC3;3;VC;2010;1;35;N;1.9;29;5;0.03;0.01;7.17;4.24;0.591352859;1;WEME
VC4;4;VC;2010;0;158;S;0;26;0;0.18;0;20.13;8.19;0.40685544;1;WEME
VC5;5;VC;2010;0;13;N;0.17;17;0;0.19;0;14.77;5.61;0.379823968;1;WEME
VC6;6;VC;2010;0;348;N;0.86;24;0;0.05;0;15.31;5.7;0.372305683;1;WEME
VC7;7;VC;2010;1;88;N;0.46;28;0;0.13;0.03;6.77;4.3;0.635155096;1;WEME
VC8;8;VC;2010;1;348;N;0.86;29;10.36;0.06;0.05;4.79;3.91;0.816283925;1;WEME
VC9;9;VC;2010;1;99;S;1.89;25;0.71;0.04;0.04;8.09;5.17;0.639060569;1;WEME
VC10;10;VC;2010;0;304;N;0.84;36;20.71;0.18;0;13.89;8.42;0.606191505;1;WEME
VC15;15;VC;2010;0;185;S;0.97;27;5.36;0.14;0.03;13.68;8.32;0.608187135;0;WEME
MT1;1;MT;2011;0;145.7839966;S;0.03;37.79050064;0.357142857;30;0;25.55;12.75988618;0.499408461;1;GRSP
MT2;2;MT;2011;0;250.4629974;S;1.35;41.11719894;2.857142857;15;0;26.83214286;12.35193464;0.460340969;0;GRSP
MT3;3;MT;2011;0;261.8699951;S;2.06;35.3553009;0;5;0.357142857;32.83571429;18.33366988;0.558345395;0;GRSP
MT4;4;MT;2011;1;190.3049927;S;0.31;27.95079994;0;17;0.714285714;15.24285714;9.670093148;0.634401612;0;GRSP
MT5;5;MT;2011;1;273.6520081;N;1.83;58.86959839;0;27;3.928571429;19.01071429;11.8900229;0.625437988;1;GRSP
MT6;6;MT;2011;1;278.9729919;N;0.95;48.08850098;0;35;11.07142857;40.55714286;597.2809869;14.72689999;1;GRSP
MT7;7;MT;2011;1;284.743988;N;0.46;49.11719894;0;13;0;16.91428571;7.493830881;0.443047434;1;GRSP
MT8;8;MT;2011;1;262.875;S;1.49;60.46689987;0.357142857;43;10.35714286;7.2;7.155417528;0.99380799;0;GRSP
MT9;9;MT;2011;0;201.0379944;S;0.51;34.82099915;0;33;7.857142857;20.45;15.00863551;0.733918607;0;GRSP
MT10;10;MT;2011;0;228.0130005;S;0.31;33.63410187;0.714285714;26;0.357142857;29.98928571;18.41019741;0.613892494;0;GRSP
PR4;4;PR;2011;1;328;N;0.03;38;8.571428571;23;10.35714286;5.2;4.591093138;0.882902527;1;GRSP
PR5;5;PR;2011;1;136;S;2.06;31;6.428571429;16;0.357142857;11.79285714;6.390513162;0.541896937;1;GRSP
PR6;6;PR;2011;1;138;S;0.7;27;0;41;3.571428571;8.885714286;6.547412649;0.736847083;1;GRSP
PR7;7;PR;2011;1;141;S;1.22;40;1.071428571;34;6.785714286;11.10357143;8.204814661;0.738934739;0;GRSP
PR8;8;PR;2011;1;147;S;0.93;33;2.142857143;11;4.285714286;13.56785714;8.680450312;0.639780492;0;GRSP
PR9;9;PR;2011;1;210;S;1.1;18;0;53;19.28571429;5.692857143;6.470109303;1.13653112;0;GRSP
SU1;1;SU;2011;1;228.2299957;S;0.49;56.4815;5;32;1.428571429;10.05714286;6.701812122;0.666373364;0;GRSP
SU2;2;SU;2011;1;296.4400024;N;0.01;25.5469;20.35714286;25;8.214285714;5.867857143;4.947071366;0.843079722;0;GRSP
SU3;3;SU;2011;1;298.9339905;N;1.92;22.9953;9.642857143;22;2.857142857;8.389285714;5.746299372;0.684956928;0;GRSP
SU4;4;SU;2011;1;62.1026001;N;1.21;30;7.142857143;19;0.714285714;10.325;6.90940479;0.669191747;1;GRSP
SU5;5;SU;2011;1;117.6470032;S;1.98;2.96331;0;18;2.5;11.28214286;7.347179186;0.65122196;1;GRSP
SU6;6;SU;2011;1;83.50640106;N;0.32;30.9485;17.14285714;14;0;17.11785714;9.557055738;0.558309119;1;GRSP
SU7;7;SU;2011;0;167.2420044;S;2.02;13.5854;0.357142857;17;0.357142857;37.41428571;18.56229875;0.496128642;0;GRSP
SU8;8;SU;2011;0;175.3650055;S;1.04;9.28037;0;8;0.357142857;40.55;21.13069927;0.521102325;0;GRSP
SU9;9;SU;2011;0;249.5070038;S;2.01;26.42210007;0;58;0;27.89285714;19.28681702;0.69146079;0;GRSP
VC1;1;VC;2011;1;71;N;0.36;75;3.214285714;13;1.428571429;23.225;13.70697243;0.590181805;0;GRSP
VC2;2;VC;2011;1;187;S;1.86;43;8.214285714;26;19.28571429;9.932142857;9.702327754;0.976861478;0;GRSP
VC3;3;VC;2011;1;35;N;1.9;29;2.5;1;0.357142857;22.09285714;9.74616655;0.441145592;0;GRSP
VC4;4;VC;2011;0;158;S;0;26;0;32;0;38.15;15.38557021;0.403291487;0;GRSP
VC5;5;VC;2011;0;13;N;0.17;17;0.357142857;20;0.714285714;22.93928571;9.858491211;0.429764524;0;GRSP
VC6;6;VC;2011;0;348;N;0.86;24;0.714285714;4;0.357142857;22.83928571;6.98225294;0.305712404;0;GRSP
VC7;7;VC;2011;1;88;N;0.46;28;0;8;0.357142857;19.42142857;10.0072145;0.515266653;0;GRSP
VC8;8;VC;2011;1;348;N;0.86;29;6.071428571;15;0.357142857;16.07857143;8.033146259;0.499618159;0;GRSP
VC9;9;VC;2011;1;99;S;1.89;25;0.714285714;2;0.357142857;24.2;12.5182018;0.517281066;1;GRSP
VC10;10;VC;2011;0;304;N;0.84;36;9.642857143;53;0;14.52142857;7.820538952;0.538551625;0;GRSP
VC15;15;VC;2011;0;185;S;0.97;27;5.714285714;11;2.142857143;21.44642857;10.64096305;0.496164805;0;GRSP
MT1;1;MT;2011;0;145.7839966;S;0.03;37.79050064;0.357142857;30;0;25.55;12.75988618;0.499408461;0;HOLA
MT2;2;MT;2011;0;250.4629974;S;1.35;41.11719894;2.857142857;15;0;26.83214286;12.35193464;0.460340969;0;HOLA
MT3;3;MT;2011;0;261.8699951;S;2.06;35.3553009;0;5;0.357142857;32.83571429;18.33366988;0.558345395;0;HOLA
MT4;4;MT;2011;1;190.3049927;S;0.31;27.95079994;0;17;0.714285714;15.24285714;9.670093148;0.634401612;1;HOLA
MT5;5;MT;2011;1;273.6520081;N;1.83;58.86959839;0;27;3.928571429;19.01071429;11.8900229;0.625437988;0;HOLA
MT6;6;MT;2011;1;278.9729919;N;0.95;48.08850098;0;35;11.07142857;40.55714286;597.2809869;14.72689999;1;HOLA
MT7;7;MT;2011;1;284.743988;N;0.46;49.11719894;0;13;0;16.91428571;7.493830881;0.443047434;0;HOLA
MT8;8;MT;2011;1;262.875;S;1.49;60.46689987;0.357142857;43;10.35714286;7.2;7.155417528;0.99380799;1;HOLA
MT9;9;MT;2011;0;201.0379944;S;0.51;34.82099915;0;33;7.857142857;20.45;15.00863551;0.733918607;0;HOLA
MT10;10;MT;2011;0;228.0130005;S;0.31;33.63410187;0.714285714;26;0.357142857;29.98928571;18.41019741;0.613892494;0;HOLA
PR4;4;PR;2011;1;328;N;0.03;38;8.571428571;23;10.35714286;5.2;4.591093138;0.882902527;1;HOLA
PR5;5;PR;2011;1;136;S;2.06;31;6.428571429;16;0.357142857;11.79285714;6.390513162;0.541896937;1;HOLA
PR6;6;PR;2011;1;138;S;0.7;27;0;41;3.571428571;8.885714286;6.547412649;0.736847083;1;HOLA
PR7;7;PR;2011;1;141;S;1.22;40;1.071428571;34;6.785714286;11.10357143;8.204814661;0.738934739;0;HOLA
PR8;8;PR;2011;1;147;S;0.93;33;2.142857143;11;4.285714286;13.56785714;8.680450312;0.639780492;0;HOLA
PR9;9;PR;2011;1;210;S;1.1;18;0;53;19.28571429;5.692857143;6.470109303;1.13653112;0;HOLA
SU1;1;SU;2011;1;228.2299957;S;0.49;56.4815;5;32;1.428571429;10.05714286;6.701812122;0.666373364;0;HOLA
SU2;2;SU;2011;1;296.4400024;N;0.01;25.5469;20.35714286;25;8.214285714;5.867857143;4.947071366;0.843079722;1;HOLA
SU3;3;SU;2011;1;298.9339905;N;1.92;22.9953;9.642857143;22;2.857142857;8.389285714;5.746299372;0.684956928;1;HOLA
SU4;4;SU;2011;1;62.1026001;N;1.21;30;7.142857143;19;0.714285714;10.325;6.90940479;0.669191747;0;HOLA
SU5;5;SU;2011;1;117.6470032;S;1.98;2.96331;0;18;2.5;11.28214286;7.347179186;0.65122196;0;HOLA
SU6;6;SU;2011;1;83.50640106;N;0.32;30.9485;17.14285714;14;0;17.11785714;9.557055738;0.558309119;0;HOLA
SU7;7;SU;2011;0;167.2420044;S;2.02;13.5854;0.357142857;17;0.357142857;37.41428571;18.56229875;0.496128642;0;HOLA
SU8;8;SU;2011;0;175.3650055;S;1.04;9.28037;0;8;0.357142857;40.55;21.13069927;0.521102325;0;HOLA
SU9;9;SU;2011;0;249.5070038;S;2.01;26.42210007;0;58;0;27.89285714;19.28681702;0.69146079;0;HOLA
VC1;1;VC;2011;1;71;N;0.36;75;3.214285714;13;1.428571429;23.225;13.70697243;0.590181805;0;HOLA
VC2;2;VC;2011;1;187;S;1.86;43;8.214285714;26;19.28571429;9.932142857;9.702327754;0.976861478;1;HOLA
VC3;3;VC;2011;1;35;N;1.9;29;2.5;1;0.357142857;22.09285714;9.74616655;0.441145592;1;HOLA
VC4;4;VC;2011;0;158;S;0;26;0;32;0;38.15;15.38557021;0.403291487;0;HOLA
VC5;5;VC;2011;0;13;N;0.17;17;0.357142857;20;0.714285714;22.93928571;9.858491211;0.429764524;0;HOLA
VC6;6;VC;2011;0;348;N;0.86;24;0.714285714;4;0.357142857;22.83928571;6.98225294;0.305712404;0;HOLA
VC7;7;VC;2011;1;88;N;0.46;28;0;8;0.357142857;19.42142857;10.0072145;0.515266653;1;HOLA
VC8;8;VC;2011;1;348;N;0.86;29;6.071428571;15;0.357142857;16.07857143;8.033146259;0.499618159;0;HOLA
VC9;9;VC;2011;1;99;S;1.89;25;0.714285714;2;0.357142857;24.2;12.5182018;0.517281066;1;HOLA
VC10;10;VC;2011;0;304;N;0.84;36;9.642857143;53;0;14.52142857;7.820538952;0.538551625;1;HOLA
VC15;15;VC;2011;0;185;S;0.97;27;5.714285714;11;2.142857143;21.44642857;10.64096305;0.496164805;1;HOLA
MT1;1;MT;2011;0;145.7839966;S;0.03;37.79050064;0.357142857;30;0;25.55;12.75988618;0.499408461;0;WEME
MT2;2;MT;2011;0;250.4629974;S;1.35;41.11719894;2.857142857;15;0;26.83214286;12.35193464;0.460340969;0;WEME
MT3;3;MT;2011;0;261.8699951;S;2.06;35.3553009;0;5;0.357142857;32.83571429;18.33366988;0.558345395;0;WEME
MT4;4;MT;2011;1;190.3049927;S;0.31;27.95079994;0;17;0.714285714;15.24285714;9.670093148;0.634401612;1;WEME
MT5;5;MT;2011;1;273.6520081;N;1.83;58.86959839;0;27;3.928571429;19.01071429;11.8900229;0.625437988;0;WEME
MT6;6;MT;2011;1;278.9729919;N;0.95;48.08850098;0;35;11.07142857;40.55714286;597.2809869;14.72689999;0;WEME
MT7;7;MT;2011;1;284.743988;N;0.46;49.11719894;0;13;0;16.91428571;7.493830881;0.443047434;0;WEME
MT8;8;MT;2011;1;262.875;S;1.49;60.46689987;0.357142857;43;10.35714286;7.2;7.155417528;0.99380799;0;WEME
MT9;9;MT;2011;0;201.0379944;S;0.51;34.82099915;0;33;7.857142857;20.45;15.00863551;0.733918607;0;WEME
MT10;10;MT;2011;0;228.0130005;S;0.31;33.63410187;0.714285714;26;0.357142857;29.98928571;18.41019741;0.613892494;0;WEME
PR4;4;PR;2011;1;328;N;0.03;38;8.571428571;23;10.35714286;5.2;4.591093138;0.882902527;1;WEME
PR5;5;PR;2011;1;136;S;2.06;31;6.428571429;16;0.357142857;11.79285714;6.390513162;0.541896937;1;WEME
PR6;6;PR;2011;1;138;S;0.7;27;0;41;3.571428571;8.885714286;6.547412649;0.736847083;1;WEME
PR7;7;PR;2011;1;141;S;1.22;40;1.071428571;34;6.785714286;11.10357143;8.204814661;0.738934739;1;WEME
PR8;8;PR;2011;1;147;S;0.93;33;2.142857143;11;4.285714286;13.56785714;8.680450312;0.639780492;0;WEME
PR9;9;PR;2011;1;210;S;1.1;18;0;53;19.28571429;5.692857143;6.470109303;1.13653112;0;WEME
SU1;1;SU;2011;1;228.2299957;S;0.49;56.4815;5;32;1.428571429;10.05714286;6.701812122;0.666373364;0;WEME
SU2;2;SU;2011;1;296.4400024;N;0.01;25.5469;20.35714286;25;8.214285714;5.867857143;4.947071366;0.843079722;1;WEME
SU3;3;SU;2011;1;298.9339905;N;1.92;22.9953;9.642857143;22;2.857142857;8.389285714;5.746299372;0.684956928;1;WEME
SU4;4;SU;2011;1;62.1026001;N;1.21;30;7.142857143;19;0.714285714;10.325;6.90940479;0.669191747;1;WEME
SU5;5;SU;2011;1;117.6470032;S;1.98;2.96331;0;18;2.5;11.28214286;7.347179186;0.65122196;1;WEME
SU6;6;SU;2011;1;83.50640106;N;0.32;30.9485;17.14285714;14;0;17.11785714;9.557055738;0.558309119;1;WEME
SU7;7;SU;2011;0;167.2420044;S;2.02;13.5854;0.357142857;17;0.357142857;37.41428571;18.56229875;0.496128642;0;WEME
SU8;8;SU;2011;0;175.3650055;S;1.04;9.28037;0;8;0.357142857;40.55;21.13069927;0.521102325;0;WEME
SU9;9;SU;2011;0;249.5070038;S;2.01;26.42210007;0;58;0;27.89285714;19.28681702;0.69146079;0;WEME
VC1;1;VC;2011;1;71;N;0.36;75;3.214285714;13;1.428571429;23.225;13.70697243;0.590181805;1;WEME
VC2;2;VC;2011;1;187;S;1.86;43;8.214285714;26;19.28571429;9.932142857;9.702327754;0.976861478;1;WEME
VC3;3;VC;2011;1;35;N;1.9;29;2.5;1;0.357142857;22.09285714;9.74616655;0.441145592;1;WEME
VC4;4;VC;2011;0;158;S;0;26;0;32;0;38.15;15.38557021;0.403291487;1;WEME
VC5;5;VC;2011;0;13;N;0.17;17;0.357142857;20;0.714285714;22.93928571;9.858491211;0.429764524;1;WEME
VC6;6;VC;2011;0;348;N;0.86;24;0.714285714;4;0.357142857;22.83928571;6.98225294;0.305712404;0;WEME
VC7;7;VC;2011;1;88;N;0.46;28;0;8;0.357142857;19.42142857;10.0072145;0.515266653;1;WEME
VC8;8;VC;2011;1;348;N;0.86;29;6.071428571;15;0.357142857;16.07857143;8.033146259;0.499618159;1;WEME
VC9;9;VC;2011;1;99;S;1.89;25;0.714285714;2;0.357142857;24.2;12.5182018;0.517281066;1;WEME
VC10;10;VC;2011;0;304;N;0.84;36;9.642857143;53;0;14.52142857;7.820538952;0.538551625;1;WEME
VC15;15;VC;2011;0;185;S;0.97;27;5.714285714;11;2.142857143;21.44642857;10.64096305;0.496164805;1;WEME
